numero_global,question_id,modelo,question,A,B,C,D,gabarito,resposta_modelo,acertou
1287,2014-15_31,Grok,"A Agência Reguladora de Serviços Públicos Estaduais, autarquia do Estado ABC, identificou um imóvel, no centro da cidade XYZ (capital do Estado) capaz de receber as instalações de sua nova sede. O proprietário do imóvel, quando procurado, demonstrou interesse na sua alienação pelo preço de avaliação da Administração Pública.
Considerando a disciplina legislativa a respeito do tema, assinale a opção correta.","['É possível a compra de bem imóvel pela Administração, dispensada a licitação no caso de as necessidades de instalação e localização condicionarem a sua escolha.'
 'Não é possível a celebração de contrato de compra e venda, pois a única forma de aquisição de bem imóvel pelo Estado é a desapropriação.'
 'É possível a compra de bem imóvel pela Administração, mas tal aquisição deve ser, obrigatoriamente precedida de licitação, na modalidade de concorrência.'
 'É possível a compra de bem imóvel pela Administração, mas tal aquisição deve ser, obrigatoriamente, precedida de licitação, na modalidade de leilão.']",['A' 'B' 'C' 'D'],,,A,A,True
1288,2014-15_32,ChatGPT,"No Estado X, foi constituída autarquia para a gestão do regime próprio de previdência dos servidores estaduais. A lei de constituição da entidade prevê a possibilidade de apresentação de recurso em face das decisões da autarquia, a ser dirigido à Secretaria de Administração do Estado (órgão ao qual a autarquia está vinculada).
Sobre a situação descrita, assinale a opção correta.","['Não é possível a criação de autarquia para a gestão da previdência dos servidores, uma vez que se trata de atividade típica da Administração Pública.'
 'Não cabe recurso hierárquico impróprio em face das decisões da autarquia, uma vez que ela goza de autonomia técnica, administrativa e financeira.'
 'A previsão de recurso dirigido à Secretaria de Administração do Estado (órgão ao qual a autarquia está vinculada) configura exemplo de recurso hierárquico próprio.'
 'São válidas tanto a constituição da autarquia para a gestão do regime previdenciário quanto a previsão de cabimento do recurso ao órgão ao qual a autarquia está vinculada.']",['A' 'B' 'C' 'D'],,,D,D,True
1288,2014-15_32,Gemini,"No Estado X, foi constituída autarquia para a gestão do regime próprio de previdência dos servidores estaduais. A lei de constituição da entidade prevê a possibilidade de apresentação de recurso em face das decisões da autarquia, a ser dirigido à Secretaria de Administração do Estado (órgão ao qual a autarquia está vinculada).
Sobre a situação descrita, assinale a opção correta.","['Não é possível a criação de autarquia para a gestão da previdência dos servidores, uma vez que se trata de atividade típica da Administração Pública.'
 'Não cabe recurso hierárquico impróprio em face das decisões da autarquia, uma vez que ela goza de autonomia técnica, administrativa e financeira.'
 'A previsão de recurso dirigido à Secretaria de Administração do Estado (órgão ao qual a autarquia está vinculada) configura exemplo de recurso hierárquico próprio.'
 'São válidas tanto a constituição da autarquia para a gestão do regime previdenciário quanto a previsão de cabimento do recurso ao órgão ao qual a autarquia está vinculada.']",['A' 'B' 'C' 'D'],,,D,D,True
1288,2014-15_32,Grok,"No Estado X, foi constituída autarquia para a gestão do regime próprio de previdência dos servidores estaduais. A lei de constituição da entidade prevê a possibilidade de apresentação de recurso em face das decisões da autarquia, a ser dirigido à Secretaria de Administração do Estado (órgão ao qual a autarquia está vinculada).
Sobre a situação descrita, assinale a opção correta.","['Não é possível a criação de autarquia para a gestão da previdência dos servidores, uma vez que se trata de atividade típica da Administração Pública.'
 'Não cabe recurso hierárquico impróprio em face das decisões da autarquia, uma vez que ela goza de autonomia técnica, administrativa e financeira.'
 'A previsão de recurso dirigido à Secretaria de Administração do Estado (órgão ao qual a autarquia está vinculada) configura exemplo de recurso hierárquico próprio.'
 'São válidas tanto a constituição da autarquia para a gestão do regime previdenciário quanto a previsão de cabimento do recurso ao órgão ao qual a autarquia está vinculada.']",['A' 'B' 'C' 'D'],,,D,D,True
1289,2014-15_34,ChatGPT,"A ONG “Festivus”, uma associação de caráter assistencial, qualificada como Organização da Sociedade Civil de Interesse Público (OSCIP), celebrou Termo de Parceria com a União e dela recebeu R$ 150.000,00 (cento e cinquenta mil reais) para execução de atividades de interesse público. Uma revista de circulação nacional, entretanto, divulgou denúncias de desvio de recursos e de utilização da associação como forma de fraude.
Com base na hipótese apresentada, considerando a disciplina constitucional e legal, assinale a afirmativa correta.","['O Tribunal de Contas da União não tem competência para apurar eventual irregularidade, uma vez que se trata de pessoa jurídica de direito privado, não integrante da Administração Pública.'
 'O Tribunal de Contas da União tem competência para apurar eventual irregularidade praticada pela OSCIP, por se tratar de pessoa jurídica integrante da administração indireta federal.'
 'O Tribunal de Contas da União tem competência para apurar eventual irregularidade praticada pela OSCIP, por se tratar de recursos públicos federais.'
 'O controle exercido sobre a utilização dos recursos repassados à OSCIP é realizado apenas pela própria Administração e pelo Ministério Público Federal.']",['A' 'B' 'C' 'D'],,,C,C,True
1289,2014-15_34,Gemini,"A ONG “Festivus”, uma associação de caráter assistencial, qualificada como Organização da Sociedade Civil de Interesse Público (OSCIP), celebrou Termo de Parceria com a União e dela recebeu R$ 150.000,00 (cento e cinquenta mil reais) para execução de atividades de interesse público. Uma revista de circulação nacional, entretanto, divulgou denúncias de desvio de recursos e de utilização da associação como forma de fraude.
Com base na hipótese apresentada, considerando a disciplina constitucional e legal, assinale a afirmativa correta.","['O Tribunal de Contas da União não tem competência para apurar eventual irregularidade, uma vez que se trata de pessoa jurídica de direito privado, não integrante da Administração Pública.'
 'O Tribunal de Contas da União tem competência para apurar eventual irregularidade praticada pela OSCIP, por se tratar de pessoa jurídica integrante da administração indireta federal.'
 'O Tribunal de Contas da União tem competência para apurar eventual irregularidade praticada pela OSCIP, por se tratar de recursos públicos federais.'
 'O controle exercido sobre a utilização dos recursos repassados à OSCIP é realizado apenas pela própria Administração e pelo Ministério Público Federal.']",['A' 'B' 'C' 'D'],,,C,C,True
1289,2014-15_34,Grok,"A ONG “Festivus”, uma associação de caráter assistencial, qualificada como Organização da Sociedade Civil de Interesse Público (OSCIP), celebrou Termo de Parceria com a União e dela recebeu R$ 150.000,00 (cento e cinquenta mil reais) para execução de atividades de interesse público. Uma revista de circulação nacional, entretanto, divulgou denúncias de desvio de recursos e de utilização da associação como forma de fraude.
Com base na hipótese apresentada, considerando a disciplina constitucional e legal, assinale a afirmativa correta.","['O Tribunal de Contas da União não tem competência para apurar eventual irregularidade, uma vez que se trata de pessoa jurídica de direito privado, não integrante da Administração Pública.'
 'O Tribunal de Contas da União tem competência para apurar eventual irregularidade praticada pela OSCIP, por se tratar de pessoa jurídica integrante da administração indireta federal.'
 'O Tribunal de Contas da União tem competência para apurar eventual irregularidade praticada pela OSCIP, por se tratar de recursos públicos federais.'
 'O controle exercido sobre a utilização dos recursos repassados à OSCIP é realizado apenas pela própria Administração e pelo Ministério Público Federal.']",['A' 'B' 'C' 'D'],,,C,C,True
1290,2014-15_35,ChatGPT,"No curso de obra pública, a Administração Pública causa dano em local compreendido por área de preservação permanente. Sobre o caso apresentado, assinale a opção que indica de quem é a responsabilidade ambiental.","['Em se tratando de área de preservação permanente, que legalmente é de domínio público, o ente só responde pelos danos ambientais nos casos de atuação com dolo ou culpa grave.'
 'Em se tratando de área de preservação permanente, a Administração Pública responderá de forma objetiva pelos danos causados ao meio ambiente, independentemente das responsabilidades administrativa e penal.'
 'Em se tratando de dano ambiental cometido dentro de área de preservação permanente, a Administração Pública não tem responsabilidade, sob pena de confusão, recaindo sobre o agente público causador do dano, independentemente das responsabilidades administrativa e penal.'
 'Trata-se de caso de responsabilidade subjetiva solidária de todos aqueles que contribuíram para a prática do dano, inclusive do agente público que determinou a prática do ato.']",['A' 'B' 'C' 'D'],,,B,B,True
1290,2014-15_35,Gemini,"No curso de obra pública, a Administração Pública causa dano em local compreendido por área de preservação permanente. Sobre o caso apresentado, assinale a opção que indica de quem é a responsabilidade ambiental.","['Em se tratando de área de preservação permanente, que legalmente é de domínio público, o ente só responde pelos danos ambientais nos casos de atuação com dolo ou culpa grave.'
 'Em se tratando de área de preservação permanente, a Administração Pública responderá de forma objetiva pelos danos causados ao meio ambiente, independentemente das responsabilidades administrativa e penal.'
 'Em se tratando de dano ambiental cometido dentro de área de preservação permanente, a Administração Pública não tem responsabilidade, sob pena de confusão, recaindo sobre o agente público causador do dano, independentemente das responsabilidades administrativa e penal.'
 'Trata-se de caso de responsabilidade subjetiva solidária de todos aqueles que contribuíram para a prática do dano, inclusive do agente público que determinou a prática do ato.']",['A' 'B' 'C' 'D'],,,B,B,True
1290,2014-15_35,Grok,"No curso de obra pública, a Administração Pública causa dano em local compreendido por área de preservação permanente. Sobre o caso apresentado, assinale a opção que indica de quem é a responsabilidade ambiental.","['Em se tratando de área de preservação permanente, que legalmente é de domínio público, o ente só responde pelos danos ambientais nos casos de atuação com dolo ou culpa grave.'
 'Em se tratando de área de preservação permanente, a Administração Pública responderá de forma objetiva pelos danos causados ao meio ambiente, independentemente das responsabilidades administrativa e penal.'
 'Em se tratando de dano ambiental cometido dentro de área de preservação permanente, a Administração Pública não tem responsabilidade, sob pena de confusão, recaindo sobre o agente público causador do dano, independentemente das responsabilidades administrativa e penal.'
 'Trata-se de caso de responsabilidade subjetiva solidária de todos aqueles que contribuíram para a prática do dano, inclusive do agente público que determinou a prática do ato.']",['A' 'B' 'C' 'D'],,,B,B,True
1291,2014-15_36,ChatGPT,"Antes de dar início à instalação de unidade industrial de produção de roupas no Município X, Julio Cesar consulta seu advogado acerca dos procedimentos prévios ao começo da construção e produção. Considerando a hipótese, assinale a afirmativa correta.","['Caso a unidade industrial esteja localizada em terras indígenas, ela não poderá ser instalada.'
 'Caso a unidade industrial esteja localizada e desenvolvida em dois estados da federação, ambos terão competência para o licenciamento ambiental.'
 'Caso inserida em qualquer Unidade de Conservação, a competência para o licenciamento será do IBAMA.'
 'Caso o impacto seja de âmbito local, a competência para o licenciamento ambiental será do Município.']",['A' 'B' 'C' 'D'],,,D,D,True
1291,2014-15_36,Gemini,"Antes de dar início à instalação de unidade industrial de produção de roupas no Município X, Julio Cesar consulta seu advogado acerca dos procedimentos prévios ao começo da construção e produção. Considerando a hipótese, assinale a afirmativa correta.","['Caso a unidade industrial esteja localizada em terras indígenas, ela não poderá ser instalada.'
 'Caso a unidade industrial esteja localizada e desenvolvida em dois estados da federação, ambos terão competência para o licenciamento ambiental.'
 'Caso inserida em qualquer Unidade de Conservação, a competência para o licenciamento será do IBAMA.'
 'Caso o impacto seja de âmbito local, a competência para o licenciamento ambiental será do Município.']",['A' 'B' 'C' 'D'],,,D,D,True
1291,2014-15_36,Grok,"Antes de dar início à instalação de unidade industrial de produção de roupas no Município X, Julio Cesar consulta seu advogado acerca dos procedimentos prévios ao começo da construção e produção. Considerando a hipótese, assinale a afirmativa correta.","['Caso a unidade industrial esteja localizada em terras indígenas, ela não poderá ser instalada.'
 'Caso a unidade industrial esteja localizada e desenvolvida em dois estados da federação, ambos terão competência para o licenciamento ambiental.'
 'Caso inserida em qualquer Unidade de Conservação, a competência para o licenciamento será do IBAMA.'
 'Caso o impacto seja de âmbito local, a competência para o licenciamento ambiental será do Município.']",['A' 'B' 'C' 'D'],,,D,D,True
1292,2014-15_37,ChatGPT,"No regime da Alienação Fiduciária que recai sobre bens imóveis, uma vez consolidada a propriedade em seu nome no Registro de Imóveis, o fiduciário, no prazo de trinta dias, contados da data do referido registro, deverá","['adjudicar o bem.' 'vender diretamente o bem para terceiros.'
 'promover leilão público para a alienação do imóvel; não havendo arremate pelo valor de sua avaliação, realizar um segundo leilão em quinze dias.'
 'promover leilão público para a alienação do imóvel; não havendo arremate, o fiduciário adjudicará o bem.']",['A' 'B' 'C' 'D'],,,C,C,True
1292,2014-15_37,Gemini,"No regime da Alienação Fiduciária que recai sobre bens imóveis, uma vez consolidada a propriedade em seu nome no Registro de Imóveis, o fiduciário, no prazo de trinta dias, contados da data do referido registro, deverá","['adjudicar o bem.' 'vender diretamente o bem para terceiros.'
 'promover leilão público para a alienação do imóvel; não havendo arremate pelo valor de sua avaliação, realizar um segundo leilão em quinze dias.'
 'promover leilão público para a alienação do imóvel; não havendo arremate, o fiduciário adjudicará o bem.']",['A' 'B' 'C' 'D'],,,C,C,True
1292,2014-15_37,Grok,"No regime da Alienação Fiduciária que recai sobre bens imóveis, uma vez consolidada a propriedade em seu nome no Registro de Imóveis, o fiduciário, no prazo de trinta dias, contados da data do referido registro, deverá","['adjudicar o bem.' 'vender diretamente o bem para terceiros.'
 'promover leilão público para a alienação do imóvel; não havendo arremate pelo valor de sua avaliação, realizar um segundo leilão em quinze dias.'
 'promover leilão público para a alienação do imóvel; não havendo arremate, o fiduciário adjudicará o bem.']",['A' 'B' 'C' 'D'],,,C,C,True
1293,2014-15_38,ChatGPT,"Devido à indicação de luz vermelha do sinal de trânsito, Ricardo parou seu veículo pouco antes da faixa de pedestres. Sandro, que vinha logo atrás de Ricardo, também parou, guardando razoável distância entre eles. Entretanto, Tatiana, que trafegava na mesma faixa de rolamento, mais atrás, distraiu-se ao redigir mensagem no celular enquanto conduzia seu veículo, vindo a colidir com o veículo de Sandro, o qual, em seguida, atingiu o carro de Ricardo.
Diante disso, à luz das normas que disciplinam a responsabilidade civil, assinale a afirmativa correta.","['Cada um arcará com seu próprio prejuízo, visto que a responsabilidade pelos danos causados deve ser repartida entre todos os envolvidos.'
 'Caberá a Tatiana indenizar os prejuízos causados ao veículo de Sandro, e este deverá indenizar os prejuízos causados ao veículo de Ricardo.'
 'Caberá a Tatiana indenizar os prejuízos causados aos veículos de Sandro e Ricardo.'
 'Tatiana e Sandro têm o dever de indenizar Ricardo, na medida de sua culpa.']",['A' 'B' 'C' 'D'],,,C,C,True
1293,2014-15_38,Gemini,"Devido à indicação de luz vermelha do sinal de trânsito, Ricardo parou seu veículo pouco antes da faixa de pedestres. Sandro, que vinha logo atrás de Ricardo, também parou, guardando razoável distância entre eles. Entretanto, Tatiana, que trafegava na mesma faixa de rolamento, mais atrás, distraiu-se ao redigir mensagem no celular enquanto conduzia seu veículo, vindo a colidir com o veículo de Sandro, o qual, em seguida, atingiu o carro de Ricardo.
Diante disso, à luz das normas que disciplinam a responsabilidade civil, assinale a afirmativa correta.","['Cada um arcará com seu próprio prejuízo, visto que a responsabilidade pelos danos causados deve ser repartida entre todos os envolvidos.'
 'Caberá a Tatiana indenizar os prejuízos causados ao veículo de Sandro, e este deverá indenizar os prejuízos causados ao veículo de Ricardo.'
 'Caberá a Tatiana indenizar os prejuízos causados aos veículos de Sandro e Ricardo.'
 'Tatiana e Sandro têm o dever de indenizar Ricardo, na medida de sua culpa.']",['A' 'B' 'C' 'D'],,,C,C,True
1293,2014-15_38,Grok,"Devido à indicação de luz vermelha do sinal de trânsito, Ricardo parou seu veículo pouco antes da faixa de pedestres. Sandro, que vinha logo atrás de Ricardo, também parou, guardando razoável distância entre eles. Entretanto, Tatiana, que trafegava na mesma faixa de rolamento, mais atrás, distraiu-se ao redigir mensagem no celular enquanto conduzia seu veículo, vindo a colidir com o veículo de Sandro, o qual, em seguida, atingiu o carro de Ricardo.
Diante disso, à luz das normas que disciplinam a responsabilidade civil, assinale a afirmativa correta.","['Cada um arcará com seu próprio prejuízo, visto que a responsabilidade pelos danos causados deve ser repartida entre todos os envolvidos.'
 'Caberá a Tatiana indenizar os prejuízos causados ao veículo de Sandro, e este deverá indenizar os prejuízos causados ao veículo de Ricardo.'
 'Caberá a Tatiana indenizar os prejuízos causados aos veículos de Sandro e Ricardo.'
 'Tatiana e Sandro têm o dever de indenizar Ricardo, na medida de sua culpa.']",['A' 'B' 'C' 'D'],,,C,C,True
1294,2014-15_39,ChatGPT,"Augusto, viúvo, pai de Gustavo e Fernanda, conheceu Rita e com ela manteve, por dez anos, um relacionamento amoroso contínuo, público, duradouro e com objetivo de constituir família. Nesse período, Augusto não se preocupou em fazer o inventário dos bens adquiridos quando casado e em realizar a partilha entre os herdeiros Gustavo e Fernanda. Em meados de setembro do corrente ano, Augusto resolveu romper o relacionamento com Rita.
Face aos fatos narrados e considerando as regras de Direito Civil, assinale a opção correta.","['A ausência de partilha dos bens de Augusto com seus herdeiros Gustavo e Fernanda caracteriza causa suspensiva do casamento, o que obsta o reconhecimento da união estável entre Rita e Augusto.'
 'Sendo reconhecida a união estável entre Augusto e Rita, aplicar-se-ão à relação patrimonial as regras do regime de comunhão universal de bens, salvo se houver contrato dispondo de forma diversa.'
 'Em razão do fim do relacionamento amoroso, Rita poderá pleitear alimentos em desfavor de Augusto, devendo, para tanto, comprovar o binômio necessidade-possibilidade.'
 'As dívidas contraídas por Augusto, na constância do relacionamento com Rita, em proveito da entidade familiar, serão suportadas por Rita de forma subsidiária.']",['A' 'B' 'C' 'D'],,,C,C,True
1294,2014-15_39,Gemini,"Augusto, viúvo, pai de Gustavo e Fernanda, conheceu Rita e com ela manteve, por dez anos, um relacionamento amoroso contínuo, público, duradouro e com objetivo de constituir família. Nesse período, Augusto não se preocupou em fazer o inventário dos bens adquiridos quando casado e em realizar a partilha entre os herdeiros Gustavo e Fernanda. Em meados de setembro do corrente ano, Augusto resolveu romper o relacionamento com Rita.
Face aos fatos narrados e considerando as regras de Direito Civil, assinale a opção correta.","['A ausência de partilha dos bens de Augusto com seus herdeiros Gustavo e Fernanda caracteriza causa suspensiva do casamento, o que obsta o reconhecimento da união estável entre Rita e Augusto.'
 'Sendo reconhecida a união estável entre Augusto e Rita, aplicar-se-ão à relação patrimonial as regras do regime de comunhão universal de bens, salvo se houver contrato dispondo de forma diversa.'
 'Em razão do fim do relacionamento amoroso, Rita poderá pleitear alimentos em desfavor de Augusto, devendo, para tanto, comprovar o binômio necessidade-possibilidade.'
 'As dívidas contraídas por Augusto, na constância do relacionamento com Rita, em proveito da entidade familiar, serão suportadas por Rita de forma subsidiária.']",['A' 'B' 'C' 'D'],,,C,C,True
1294,2014-15_39,Grok,"Augusto, viúvo, pai de Gustavo e Fernanda, conheceu Rita e com ela manteve, por dez anos, um relacionamento amoroso contínuo, público, duradouro e com objetivo de constituir família. Nesse período, Augusto não se preocupou em fazer o inventário dos bens adquiridos quando casado e em realizar a partilha entre os herdeiros Gustavo e Fernanda. Em meados de setembro do corrente ano, Augusto resolveu romper o relacionamento com Rita.
Face aos fatos narrados e considerando as regras de Direito Civil, assinale a opção correta.","['A ausência de partilha dos bens de Augusto com seus herdeiros Gustavo e Fernanda caracteriza causa suspensiva do casamento, o que obsta o reconhecimento da união estável entre Rita e Augusto.'
 'Sendo reconhecida a união estável entre Augusto e Rita, aplicar-se-ão à relação patrimonial as regras do regime de comunhão universal de bens, salvo se houver contrato dispondo de forma diversa.'
 'Em razão do fim do relacionamento amoroso, Rita poderá pleitear alimentos em desfavor de Augusto, devendo, para tanto, comprovar o binômio necessidade-possibilidade.'
 'As dívidas contraídas por Augusto, na constância do relacionamento com Rita, em proveito da entidade familiar, serão suportadas por Rita de forma subsidiária.']",['A' 'B' 'C' 'D'],,,C,B,False
1295,2014-15_40,ChatGPT,"Paulo foi casado, por muitos anos, no regime da comunhão parcial com Luana, até que um desentendimento deu início a um divórcio litigioso. Temendo que Luana exigisse judicialmente metade do seu vasto patrimônio, Paulo começou a comprar bens com capital próprio em nome de sociedade da qual é sócio e passou os demais também para o nome da sociedade, restando, em seu nome, apenas a casa em que morava com ela.
Acerca do assunto, marque a opção correta.","['A atitude de Paulo encontra respaldo na legislação, pois a lei faculta a todo cidadão defender sua propriedade, em especial de terceiros de má fé.'
 'É permitido ao juiz afastar os efeitos da personificação da sociedade nos casos de desvio de finalidade ou confusão patrimonial, mas não o contrário, de modo que não há nada que Luana possa fazer para retomar os bens comunicáveis.'
 'Sabendo-se que a “teoria da desconsideração da personalidade jurídica” encontra aplicação em outros ramos do direito e da legislação, é correto afirmar que os parâmetros adotados pelo Código Civil constituem a Teoria Menor, que exige menos requisitos.'
 'No caso de confusão patrimonial, gerado pela compra de bens com patrimônio particular em nome da sociedade, é possível atingir o patrimônio da sociedade, ao que se dá o nome de “desconsideração inversa ou invertida"", de modo a se desconsiderar o negócio jurídico, havendo esses bens como matrimoniais e comunicáveis.']",['A' 'B' 'C' 'D'],,,D,D,True
1295,2014-15_40,Gemini,"Paulo foi casado, por muitos anos, no regime da comunhão parcial com Luana, até que um desentendimento deu início a um divórcio litigioso. Temendo que Luana exigisse judicialmente metade do seu vasto patrimônio, Paulo começou a comprar bens com capital próprio em nome de sociedade da qual é sócio e passou os demais também para o nome da sociedade, restando, em seu nome, apenas a casa em que morava com ela.
Acerca do assunto, marque a opção correta.","['A atitude de Paulo encontra respaldo na legislação, pois a lei faculta a todo cidadão defender sua propriedade, em especial de terceiros de má fé.'
 'É permitido ao juiz afastar os efeitos da personificação da sociedade nos casos de desvio de finalidade ou confusão patrimonial, mas não o contrário, de modo que não há nada que Luana possa fazer para retomar os bens comunicáveis.'
 'Sabendo-se que a “teoria da desconsideração da personalidade jurídica” encontra aplicação em outros ramos do direito e da legislação, é correto afirmar que os parâmetros adotados pelo Código Civil constituem a Teoria Menor, que exige menos requisitos.'
 'No caso de confusão patrimonial, gerado pela compra de bens com patrimônio particular em nome da sociedade, é possível atingir o patrimônio da sociedade, ao que se dá o nome de “desconsideração inversa ou invertida"", de modo a se desconsiderar o negócio jurídico, havendo esses bens como matrimoniais e comunicáveis.']",['A' 'B' 'C' 'D'],,,D,D,True
1295,2014-15_40,Grok,"Paulo foi casado, por muitos anos, no regime da comunhão parcial com Luana, até que um desentendimento deu início a um divórcio litigioso. Temendo que Luana exigisse judicialmente metade do seu vasto patrimônio, Paulo começou a comprar bens com capital próprio em nome de sociedade da qual é sócio e passou os demais também para o nome da sociedade, restando, em seu nome, apenas a casa em que morava com ela.
Acerca do assunto, marque a opção correta.","['A atitude de Paulo encontra respaldo na legislação, pois a lei faculta a todo cidadão defender sua propriedade, em especial de terceiros de má fé.'
 'É permitido ao juiz afastar os efeitos da personificação da sociedade nos casos de desvio de finalidade ou confusão patrimonial, mas não o contrário, de modo que não há nada que Luana possa fazer para retomar os bens comunicáveis.'
 'Sabendo-se que a “teoria da desconsideração da personalidade jurídica” encontra aplicação em outros ramos do direito e da legislação, é correto afirmar que os parâmetros adotados pelo Código Civil constituem a Teoria Menor, que exige menos requisitos.'
 'No caso de confusão patrimonial, gerado pela compra de bens com patrimônio particular em nome da sociedade, é possível atingir o patrimônio da sociedade, ao que se dá o nome de “desconsideração inversa ou invertida"", de modo a se desconsiderar o negócio jurídico, havendo esses bens como matrimoniais e comunicáveis.']",['A' 'B' 'C' 'D'],,,D,D,True
1296,2014-15_41,ChatGPT,"Donato, psiquiatra de renome, era dono de uma extensa e variada biblioteca, com obras de sua área profissional, importadas e raras. Com sua morte, seus três filhos, Hugo, José e Luiz resolvem alienar a biblioteca à Universidade do Estado, localizada na mesma cidade em que o falecido residia. Como Hugo vivia no exterior e José em outro estado, ambos incumbiram Luiz de fazer a entrega no prazo avençado. Luiz porém, mais preocupado com seus próprios negócios, esqueceu-se de entregar a biblioteca à Universidade, que, diante da mora, notificou José para exigir-lhe o cumprimento integral em 48 horas, sob pena de resolução do contrato em perdas e danos.
Nesse contexto, assinale a afirmativa correta.","['José deve entregar a biblioteca no prazo designado pela Universidade, se quiser evitar a resolução do contrato em perdas e danos.'
 'Não tendo sido ajustada solidariedade, José não está obrigado a entregar todos os livros, respondendo, apenas, pela sua cota parte.'
 'Como Luiz foi incumbido da entrega, a Universidade não poderia ter notificado José, mas deveria ter interpelado Luiz.'
 'Tratando-se de três devedores, a Universidade não poderia exigir de um só o pagamento; logo, deveria ter notificado simultaneamente os três irmãos.']",['A' 'B' 'C' 'D'],,,A,B,False
1296,2014-15_41,Gemini,"Donato, psiquiatra de renome, era dono de uma extensa e variada biblioteca, com obras de sua área profissional, importadas e raras. Com sua morte, seus três filhos, Hugo, José e Luiz resolvem alienar a biblioteca à Universidade do Estado, localizada na mesma cidade em que o falecido residia. Como Hugo vivia no exterior e José em outro estado, ambos incumbiram Luiz de fazer a entrega no prazo avençado. Luiz porém, mais preocupado com seus próprios negócios, esqueceu-se de entregar a biblioteca à Universidade, que, diante da mora, notificou José para exigir-lhe o cumprimento integral em 48 horas, sob pena de resolução do contrato em perdas e danos.
Nesse contexto, assinale a afirmativa correta.","['José deve entregar a biblioteca no prazo designado pela Universidade, se quiser evitar a resolução do contrato em perdas e danos.'
 'Não tendo sido ajustada solidariedade, José não está obrigado a entregar todos os livros, respondendo, apenas, pela sua cota parte.'
 'Como Luiz foi incumbido da entrega, a Universidade não poderia ter notificado José, mas deveria ter interpelado Luiz.'
 'Tratando-se de três devedores, a Universidade não poderia exigir de um só o pagamento; logo, deveria ter notificado simultaneamente os três irmãos.']",['A' 'B' 'C' 'D'],,,A,A,True
1296,2014-15_41,Grok,"Donato, psiquiatra de renome, era dono de uma extensa e variada biblioteca, com obras de sua área profissional, importadas e raras. Com sua morte, seus três filhos, Hugo, José e Luiz resolvem alienar a biblioteca à Universidade do Estado, localizada na mesma cidade em que o falecido residia. Como Hugo vivia no exterior e José em outro estado, ambos incumbiram Luiz de fazer a entrega no prazo avençado. Luiz porém, mais preocupado com seus próprios negócios, esqueceu-se de entregar a biblioteca à Universidade, que, diante da mora, notificou José para exigir-lhe o cumprimento integral em 48 horas, sob pena de resolução do contrato em perdas e danos.
Nesse contexto, assinale a afirmativa correta.","['José deve entregar a biblioteca no prazo designado pela Universidade, se quiser evitar a resolução do contrato em perdas e danos.'
 'Não tendo sido ajustada solidariedade, José não está obrigado a entregar todos os livros, respondendo, apenas, pela sua cota parte.'
 'Como Luiz foi incumbido da entrega, a Universidade não poderia ter notificado José, mas deveria ter interpelado Luiz.'
 'Tratando-se de três devedores, a Universidade não poderia exigir de um só o pagamento; logo, deveria ter notificado simultaneamente os três irmãos.']",['A' 'B' 'C' 'D'],,,A,A,True
1297,2014-15_42,ChatGPT,"Mateus não tinha mais parentes, nunca tivera descendentes e jamais havia vivido em união estável ou em matrimônio. Há alguns anos, ele decidiu fazer um testamento e deixar todo o seu patrimônio para seus amigos da vida toda, Marcos e Lucas. Seis meses depois da lavratura do testamento, por força de um exame de DNA, Mateus descobriu que tinha um filho, Alberto, 29 anos, que não conhecia, fruto de um relacionamento fugaz ocorrido no início de sua faculdade. Mateus reconheceu a paternidade de Alberto no Registro Civil e passou a conviver periodicamente com o filho. No mês passado, Mateus faleceu.
Sobre sua sucessão, assinale a afirmativa correta.","['Todo o patrimônio de Mateus caberá a Alberto.'
 'Todo o patrimônio de Mateus caberá a Marcos e Lucas, por força do testamento.'
 'Alberto terá direito à legítima, cabendo a Marcos e Lucas a divisão da quota disponível.'
 'A herança de Mateus caberá igualmente aos três herdeiros.']",['A' 'B' 'C' 'D'],,,A,C,False
1297,2014-15_42,Gemini,"Mateus não tinha mais parentes, nunca tivera descendentes e jamais havia vivido em união estável ou em matrimônio. Há alguns anos, ele decidiu fazer um testamento e deixar todo o seu patrimônio para seus amigos da vida toda, Marcos e Lucas. Seis meses depois da lavratura do testamento, por força de um exame de DNA, Mateus descobriu que tinha um filho, Alberto, 29 anos, que não conhecia, fruto de um relacionamento fugaz ocorrido no início de sua faculdade. Mateus reconheceu a paternidade de Alberto no Registro Civil e passou a conviver periodicamente com o filho. No mês passado, Mateus faleceu.
Sobre sua sucessão, assinale a afirmativa correta.","['Todo o patrimônio de Mateus caberá a Alberto.'
 'Todo o patrimônio de Mateus caberá a Marcos e Lucas, por força do testamento.'
 'Alberto terá direito à legítima, cabendo a Marcos e Lucas a divisão da quota disponível.'
 'A herança de Mateus caberá igualmente aos três herdeiros.']",['A' 'B' 'C' 'D'],,,A,A,True
